,Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
4609,2.0,Bhaktapur,Balkot,1796.8125,29000000.0,3.0,3.0,north,20.0
4610,3.0,Bhaktapur,Bhaktapur,1026.75,20000000.0,4.0,3.0,south east,20.0
4611,,Bhaktapur,Bhaktapur,1197.875,7500000.0,0.0,0.0,west,20.0
4612,2.0,Kathmandu,Kirtipur,2053.5,18000000.0,4.0,4.0,south east,20.0
4613,3.0,Bhaktapur,Bhaktapur,2053.5,21500000.0,9.0,1.0,west,20.0
4614,3.0,Bhaktapur,Bhaktapur,2053.5,21500000.0,9.0,1.0,west,20.0
4615,3.0,Bhaktapur,Bode,7529.5,140000000.0,5.0,7.0,east,20.0
4616,,Bhaktapur,Changunarayan,1369.0,2600000.0,0.0,0.0,east,20.0
4617,4.0,Bhaktapur,Dadikot,1369.0,22500000.0,12.0,4.0,south east,20.0
4618,,Bhaktapur,Dadikot,1369.0,22500000.0,12.0,4.0,south,20.0
4619,4.0,Bhaktapur,Dadikot,1369.0,22500000.0,12.0,4.0,south east,20.0
4620,,Bhaktapur,Dadikot,1369.0,22500000.0,12.0,4.0,south,20.0
4621,5.0,Bhaktapur,Gatthaghar,2224.625,75000000.0,0.0,0.0,south,20.0
4622,0.0,Bhaktapur,Gatthaghar,500.0,60000.0,5.0,0.0,north,20.0
4623,0.0,Bhaktapur,Gatthaghar,200.0,11000.0,0.0,0.0,north,20.0
4624,2.0,Bhaktapur,Bhaktapur,2395.75,32500000.0,4.0,4.0,south,20.0
4625,3.0,Kathmandu,Kapan,1369.0,20400000.0,11.0,0.0,south,20.0
4626,1.0, Bhaktapur,Gundu,3422.5,15000000.0,,,,20.0
4627,2.5, Kathmandu,Budhanilkantha,3148.7,62000000.0,4.0,6.0,,20.0
4628,2.5, Kathmandu,Sundarbasti,1711.25,39500000.0,6.0,5.0,,20.0
4629,2.5, Lalitpur,Godawari,1711.25,41900000.0,5.0,4.0,,20.0
4630,2.5, Kathmandu,Chandol,1779.7,47500000.0,5.0,,,20.0
4631,3.5, Kathmandu,Kirtipur,1711.25,37500000.0,,,,20.0
4632,, Kathmandu,Sitapaila,1540.125,26500000.0,5.0,4.0,,20.0
4633,,Kathmandu,Maharajgunj,3080.25,67500000.0,4.0,4.0,south east,20.0
4634,2.5, Kathmandu,Hattigaunda,1437.45,50000000.0,4.0,,,20.0
4635,,Kathmandu,Lazimpat,8214.0,350000.0,0.0,0.0,south east,20.0
4636,3.0,Kathmandu,Lazimpat,1582.0,17500000.0,3.0,3.0,south,20.0
4637,2.5, Lalitpur,Bhaisepati,2053.5,64000000.0,4.0,5.0,,20.0
4638,2.5, Kathmandu,Sanobharyang,1437.45,32500000.0,5.0,4.0,,20.0
4639,3.5, Kathmandu,Gongabu,1437.45,35000000.0,,,,20.0
4640,2.5, Lalitpur,Sunakothi,2395.75,51500000.0,4.0,4.0,,20.0
4641,2.0,Kathmandu,Lazimpat,2738.0,60000000.0,11.0,3.0,east,20.0
4642,2.5, Bhaktapur,Duwakot,1437.45,20000000.0,,,,20.0
4643,2.5, Lalitpur,Sunakothi,2600.0,37500000.0,4.0,4.0,,20.0
4644,5.0,Kathmandu,Kuleshwor,850.0,30000.0,2.0,1.0,south,20.0
4645,2.5, Kathmandu,Hasantar,2738.0,48500000.0,4.0,4.0,,20.0
4646,5.5, Kathmandu,Basantanagar,2738.0,100000000.0,,38.0,,20.0
4647,2.5, Kathmandu,Bansbari,2738.0,45000000.0,6.0,4.0,,20.0
4648,4.0,Kathmandu,Koteshwor,2139.0625,46500000.0,7.0,4.0,north,20.0
4649,6.0, Kathmandu,Gopikrishna Hall,3080.25,180000000.0,,,,20.0
4650,,Kathmandu,Lazimpat,1200.0,110000.0,3.0,3.0,south east,20.0
4651,3.0,Bhaktapur,Kausaltar,1369.0,32500000.0,6.0,4.0,south,20.0
4652,3.0,Bhaktapur,Kausaltar,6845.0,16000.0,1.0,1.0,east,20.0
4653,,Bhaktapur,Kharipati,1026.75,14000000.0,0.0,0.0,west,20.0
4654,,Kathmandu,Balkhu,1155.09375,22835000.0,4.0,3.0,west,20.0
4655,3.0,Kathmandu,Baluwatar,2224.625,65000000.0,5.0,5.0,west,20.0
4656,3.0,Kathmandu,Kalikasthan,3508.0625,100000000.0,5.0,2.0,west,20.0
4657,5.0,Kathmandu,Kalanki,2566.875,100000.0,6.0,3.0,east,20.0
4658,3.5,Kathmandu,Baluwatar,4406.46875,100000000.0,10.0,8.0,north,20.0
4659,3.0,Kathmandu,Baluwatar,3508.0625,130000000.0,6.0,4.0,west,20.0
4660,2.5, Kathmandu,Budhanilkantha,1403.225,32500000.0,,,,20.0
4661,3.0, Lalitpur,Bhaisepati,1403.225,58600000.0,4.0,5.0,,20.0
4662,2.5, Kathmandu,Kapan,1369.0,22000000.0,1.0,1.0,,20.0
4663,,Kathmandu,Baluwatar,3422.5,90000000.0,5.0,5.0,south east,20.0
4664,,Kathmandu,Balkhu,1155.09375,22835000.0,4.0,3.0,west,20.0
4665,5.0,Kathmandu,Kalanki,1369.0,210000.0,0.0,0.0,south,20.0
4666,3.0,Kathmandu,Baneshwor,1796.8125,32000000.0,0.0,2.0,east,20.0
4667,5.0,Kathmandu,Kalanki,4192.5625,160000000.0,20.0,5.0,east,20.0
4668,,Kathmandu,Manamaiju,1369.0,29900000.0,4.0,4.0,west,20.0
4669,2.5, Lalitpur,Bhaisepati,1369.0,38000000.0,4.0,4.0,,20.0
4670,2.5, Kathmandu,Aakasedhara,1369.0,26500000.0,,,,20.0
4671,3.0,Kathmandu,Baneshwor,1711.25,47000000.0,12.0,0.0,north,20.0
4672,,Kathmandu,Manamaiju,1112.3125,22000000.0,0.0,0.0,east,20.0
4673,,Kathmandu,Manamaiju,8214.0,40000.0,0.0,0.0,west,20.0
4674,3.5,Kathmandu,Baneshwor,1369.0,28500000.0,11.0,5.0,south,20.0
4675,2.5, Kathmandu,Mandikhatar,1369.0,42500000.0,,,,20.0
4676,3.0,Kathmandu,Banasthali,1967.9375,39500000.0,5.0,6.0,north,20.0
4677,3.0,Kathmandu,Balkhu,1796.8125,23000000.0,3.0,2.0,east,20.0
4678,3.0,Kathmandu,Balkhu,2738.0,72500000.0,6.0,5.0,south,20.0
4679,4.0,Kathmandu,Kamaladi,3529.453125,220000000.0,16.0,4.0,east,20.0
4680,,Bhaktapur,Madhyapur Thimi,1000.0,800000.0,0.0,0.0,south,20.0
4681,2.5, Kathmandu,Sundarbasti,1437.45,38500000.0,6.0,5.0,,20.0
4682,,Bhaktapur,Radhe Radhe,1197.875,22000000.0,0.0,0.0,east,20.0
4683,,Bhaktapur,Radhe Radhe,1197.875,22000000.0,0.0,0.0,east,20.0
4684,3.5,Bhaktapur,Radhe Radhe,2500.0,50.0,0.0,2.0,west,20.0
4685,2.5,Bhaktapur,Sallaghari,1026.75,23000000.0,0.0,0.0,east,20.0
4686,3.0,Bhaktapur,Sipadol,1540.125,37500000.0,7.0,4.0,north,20.0
4687,2.5, Lalitpur,Taukhel,1437.45,38000000.0,5.0,4.0,,20.0
4688,,Kathmandu,Kapan,1369.0,27500000.0,0.0,0.0,west,20.0
4689,3.5,Bhaktapur,Sipadol,1026.75,19000000.0,7.0,4.0,west,20.0
4690,2.5, Kathmandu,Sinamangal,1403.225,49000000.0,,,,20.0
4691,3.5,Kathmandu,Kapan,1540.125,42000000.0,6.0,4.0,south west,20.0
4692,,Kathmandu,Kapan,1369.0,26500000.0,11.0,0.0,west,20.0
4693,3.5,Bhaktapur,Sipadol,1026.75,19000000.0,7.0,4.0,west,20.0
4694,,Bhaktapur,Suryabinayak,2053.5,20000000.0,0.0,0.0,north,20.0
4695,,Kathmandu,Anamnagar,1454.5625,46500000.0,0.0,0.0,west,20.0
4696,7.0,Kathmandu,Ason,684.5,190000000000.0,0.0,0.0,west,20.0
4697,,Kathmandu,Bafal,1796.8125,32500000.0,11.0,0.0,east,20.0
4698,3.0,Kathmandu,Bafal,1540.125,45000.0,3.0,4.0,east,20.0
4699,5.0,Kathmandu,Balaju,7187.25,145000000.0,95.0,40.0,east,20.0
4700,1.0,Kathmandu,Balaju,375.0,18000.0,1.0,1.0,east,20.0
4701,,Kathmandu,Kamalpokhari,3400.0,55000000.0,2.0,3.0,north east,20.0
4702,1.0,Kathmandu,Balaju,550.0,25000.0,3.0,1.0,east,20.0
4703,,Kathmandu,Baneshwor,200.0,1500000.0,0.0,0.0,north,20.0
4704,3.0,Kathmandu,Naya Bazar,1711.25,35000000.0,5.0,5.0,east,20.0
4705,4.0,Kathmandu,Naxal,2395.75,55000000.0,0.0,0.0,north,20.0
4706,2.5, Kathmandu,Naya Basti,1711.25,35000000.0,5.0,4.0,west,20.0
4707,2.5, Lalitpur,Bhaisepati,2121.95,75000000.0,6.0,5.0,south east,20.0
4708,2.5,Kathmandu,Chandol,3379.71875,80000000.0,5.0,6.0,east,20.0
4709,2.5, Kathmandu,Kirtipur,2053.5,18000000.0,4.0,4.0,south east,20.0
4710,,Kathmandu,Chandol,684.5,15000000.0,0.0,0.0,south east,20.0
4711,2.5, Kathmandu,Bhatkepati,2053.5,25000000.0,4.0,4.0,south east,20.0
4712,2.5, Kathmandu,Dhumbarahi,2053.5,65000000.0,5.0,4.0,south east,20.0
4713,2.0, Kathmandu,Thamel,2053.5,130000000.0,,,south east,20.0
4714,,Kathmandu,Chandol,1369.0,31500000.0,4.0,4.0,west,20.0
4715,,Kathmandu,Chandol,684.5,15000000.0,0.0,0.0,south east,20.0
4716,2.5, Lalitpur,Sunakothi,2053.5,42500000.0,3.0,3.0,south east,20.0
4717,3.0,Kathmandu,Golfutar,2139.0625,43000000.0,4.0,4.0,south east,20.0
4718,2.5, Lalitpur,Bagdol,1813.925,54000000.0,7.0,4.0,south east,20.0
4719,,Kathmandu,Samakhusi,165.0,500000.0,0.0,0.0,east,20.0
4720,3.5, Kathmandu,Pingalasthan,1711.25,45000000.0,7.0,7.0,south east,20.0
4721,2.5, Lalitpur,Kusunti,1471.675,31000000.0,4.0,4.0,south east,20.0
4722,2.0,Kathmandu,Chandragiri,1946.546875,35000000.0,0.0,0.0,south east,20.0
4723,2.5, Lalitpur,Bhaisepati,1437.45,45000000.0,4.0,5.0,south east,20.0
4724,2.0,Kathmandu,Chapali,4877.0625,69000000.0,3.0,3.0,south,20.0
4725,2.5, Lalitpur,Bhaisepati,1437.45,40000000.0,6.0,4.0,south east,20.0
4726,2.0,Kathmandu,Chovar,2053.5,65000.0,3.0,3.0,north,20.0
4727,,Kathmandu,Chundevi,8898.5,150000000.0,4.0,4.0,east,20.0
4728,3.0,Kathmandu,Dallu,1155.09375,29000000.0,8.0,4.0,west,20.0
4729,,Kathmandu,Chandol,1780.0,22500000.0,3.0,4.0,north east,20.0
4730,2.5, Lalitpur,Hattiban,1369.0,26500000.0,,,south east,20.0
4731,2.5, Lalitpur,Imadol,2158.0,42500000.0,4.0,4.0,south east,20.0
4732,2.0,Kathmandu,Golfutar,6673.875,110000000.0,6.0,3.0,east,20.0
4733,3.0,Kathmandu,Chabahil,1796.8125,35000000.0,10.0,4.0,west,20.0
4734,2.0,Kathmandu,Chabahil,12000.0,975000.0,0.0,0.0,west,20.0
4735,2.5, Lalitpur,Nakhipot,1197.875,27000000.0,5.0,4.0,south west,20.0
4736,,Kathmandu,Chabahil,11978.75,350000.0,14.0,4.0,south,20.0
4737,2.5,Kathmandu,Chamati,1197.875,34000000.0,6.0,3.0,east,20.0
4738,2.5, Kathmandu,Chandragiri,1711.25,26700000.0,6.0,,west,20.0
4739,,Kathmandu,Samakhusi,5476.0,160000000.0,9.0,4.0,west,20.0
4740,3.5, Kathmandu,Baneshwor,1026.75,38000000.0,6.0,4.0,south west,20.0
4741,3.0,Kathmandu,Samakhusi,2395.75,55000000.0,7.0,7.0,north,20.0
4742,2.5, Kathmandu,Siddhartha Colony,6160.5,150000000.0,6.0,5.0,south east,20.0
4743,3.0,Kathmandu,Chandol,3251.375,112500000.0,4.0,4.0,east,20.0
4744,,Kathmandu,Samakhusi,2053.5,7500000.0,0.0,0.0,north,20.0
4745,4.0,Kathmandu,Samakhusi,5476.0,140000000.0,12.0,4.0,east,20.0
4746,3.0,Kathmandu,Chamati,877.015625,21500000.0,4.0,2.0,south east,20.0
4747,3.0,Kathmandu,Samakhusi,4449.25,85000000.0,5.0,6.0,east,20.0
4748,3.0,Kathmandu,Golfutar,1369.0,37000000.0,5.0,5.0,south,20.0
4749,3.5, Kathmandu,Dhapasi,4791.5,135000000.0,5.0,6.0,south east,20.0
4750,, Kathmandu,Maharajgunj,4449.25,190000000.0,4.0,5.0,south east,20.0
4751,2.5, Kathmandu,Phulbari Colony,3422.5,92000000.0,6.0,5.0,south east,20.0
4752,3.0,Kathmandu,Golfutar,1369.0,37000000.0,5.0,6.0,south,20.0
4753,3.5, Kathmandu,Koteshwor,3148.7,60000000.0,7.0,4.0,south east,20.0
4754,,Kathmandu,Chandol,3251.375,112400000.0,4.0,4.0,south east,20.0
4755,5.0,Kathmandu,Samakhusi,2053.5,90000000.0,31.0,4.0,east,20.0
4756,3.0, Kathmandu,Hepali Height,1437.45,45000000.0,3.0,3.0,south west,20.0
4757,4.0,Kathmandu,Dallu,1026.75,24000000.0,15.0,5.0,north,20.0
4758,2.5, Kathmandu,Pasikot,1369.0,24000000.0,5.0,2.0,south east,20.0
4759,2.5, Lalitpur,Nakhipot,2244.0,29000000.0,4.0,4.0,south,20.0
4760,,Kathmandu,Dhapasi,1369.0,25000000.0,3.0,3.0,south,20.0
4761,3.0,Kathmandu,Dhapasi,2738.0,45000000.0,6.0,6.0,south west,20.0
4762,3.5, Kathmandu,Pepsicola,2121.95,55500000.0,6.0,6.0,south,20.0
4763,2.5, Kathmandu,Dhapasi,2053.5,33000000.0,6.0,,south,20.0
4764,2.0,Kathmandu,Dhapasi,5476.0,70000000.0,3.0,4.0,north,20.0
4765,2.5, Lalitpur,Thaiba,2053.5,50000000.0,3.0,3.0,south,20.0
4766,2.5, Kathmandu,Raniban,1900.0,28000000.0,6.0,4.0,south,20.0
4767,,Kathmandu,Dhapasi,6160.5,60000.0,0.0,0.0,south east,20.0
4768,3.0,Kathmandu,Dhumbarahi,2053.5,65000000.0,5.0,4.0,east,20.0
4769,3.0,Kathmandu,Dhapasi,3422.5,60000.0,4.0,3.0,south east,20.0
4770,2.0,Kathmandu,Dhumbarahi,1796.8125,55000000.0,0.0,0.0,west,20.0
4771,3.0,Kathmandu,Sitapaila,2395.75,29500000.0,4.0,3.0,south east,20.0
4772,3.0, Lalitpur,Bhaisepati,1711.25,42500000.0,7.0,3.0,south,20.0
4773,3.0,Kathmandu,Sitapaila,3.1,15000000.0,11.0,0.0,west,20.0
4774,2.5, Kathmandu,Pasikot,1471.675,30000000.0,5.0,4.0,south,20.0
4775,2.5, Kathmandu,Dhapasi,1437.45,25000000.0,11.0,5.0,south,20.0
4776,3.5, Bhaktapur,Chardobato,1437.45,41000000.0,6.0,6.0,south,20.0
4777,3.5, Kathmandu,Syuchatar,1403.225,85000000.0,7.0,4.0,south,20.0
4778,,Kathmandu,Durbar Marg,1369.0,250000000.0,0.0,0.0,east,20.0
4779,2.5, Kathmandu,Golfutar,1369.0,37000000.0,5.0,,south,20.0
4780,6.0,Kathmandu,Dillibazar,1283.4375,56000000.0,20.0,6.0,east,20.0
4781,,Kathmandu,Dhumbarahi,17797.0,300000000.0,4.0,4.0,east,20.0
4782,3.5, Bhaktapur,Dadhikot,1369.0,25000000.0,12.0,4.0,south east,20.0
4783,3.0, Lalitpur,Hattiban,2395.75,55000000.0,5.0,5.0,south,20.0
4784,3.5,Kathmandu,Sitapaila,2203.234375,53600000.0,3.0,4.0,north,20.0
4785,3.0, Kathmandu,Dhapasi,1369.0,41000000.0,5.0,4.0,south east,20.0
4786,,Kathmandu,Dhapasi,10952.0,176000000.0,0.0,0.0,north west,20.0
4787,2.5, Lalitpur,Bhaisepati,1095.2,29500000.0,6.0,5.0,south east,20.0
4788,, Lalitpur,Thaiba,1060.975,12500000.0,,,south east,20.0
4789,,Kathmandu,Dhapasi,2738.0,72500000.0,1.0,4.0,south east,20.0
4790,3.0,Kathmandu,Dhapasi,4107.0,69000000.0,7.0,7.0,south east,20.0
4791,3.0,Kathmandu,Dhapasi,2738.0,65000000.0,6.0,6.0,west,20.0
4792,3.0, Bhaktapur,Katunje,1026.75,20500000.0,4.0,3.0,south east,20.0
4793,2.0, Lalitpur,Thecho,752.95,21000000.0,3.0,3.0,south east,20.0
4794,4.5, Kathmandu,Tilganga,752.95,61500000.0,21.0,21.0,south east,20.0
4795,3.0, Kathmandu,Bafal,2738.0,90000000.0,6.0,4.0,south,20.0
4796,3.0,Kathmandu,Dhapasi,4791.5,66000000.0,5.0,5.0,south east,20.0
4797,,Kathmandu,Dhapasi,2738.0,65000000.0,5.0,5.0,south,20.0
4798,2.0,Kathmandu,Dhapasi,5818.25,70000000.0,5.0,3.0,east,20.0
4799,,Kathmandu,Dhapasi,3422.5,200000.0,0.0,0.0,north west,20.0
4800,3.5,Kathmandu,Shantinagar,1369.0,37500000.0,11.0,0.0,west,20.0
4801,,Kathmandu,Gaushala,1711.25,45000000.0,6.0,7.0,south east,20.0
4802,3.5, Kathmandu,Samakhusi,3422.5,52000000.0,,,south,20.0
4803,3.0,Kathmandu,Shantinagar,3251.375,70000000.0,4.0,3.0,east,20.0
4804,2.5, Kathmandu,Pepsicola,3000.0,67500000.0,5.0,4.0,south,20.0
4805,2.5, Kathmandu,Taulung,2738.0,67500000.0,6.0,6.0,south,20.0
4806,2.0, Lalitpur,Hattiban,2738.0,90000000.0,4.0,5.0,south,20.0
4807,3.0,Kathmandu,Dhapasi,1711.25,33500000.0,4.0,4.0,north east,20.0
4808,3.0,Kathmandu,Golfutar,3422.5,56000000.0,6.0,6.0,east,20.0
4809,2.5, Lalitpur,Imadol,1095.2,33000000.0,6.0,4.0,south west,20.0
4810,2.0,Kathmandu,Budhanilkantha,7187.25,80000000.0,5.0,3.0,east,20.0
4811,3.0,Kathmandu,Budhanilkantha,24984.25,400000000.0,6.0,6.0,east,20.0
4812,2.5, Kathmandu,Sitapaila,1129.425,26500000.0,6.0,4.0,west,20.0
4813,3.0,Kathmandu,Budhanilkantha,6845.0,100000000.0,6.0,6.0,north west,20.0
4814,3.0,Kathmandu,Budhanilkantha,6160.5,96000000.0,5.0,7.0,south east,20.0
4815,2.5, Lalitpur,Hattiban,1095.2,32500000.0,3.0,3.0,west,20.0
4816,3.0,Kathmandu,Budhanilkantha,10952.0,105000000.0,5.0,6.0,west,20.0
4817,,Kathmandu,Panipokhari,1583.0,23000000.0,3.0,3.0,south,20.0
4818,2.0,Kathmandu,Panipokhari,1385.0,120000.0,3.0,3.0,east,20.0
4819,3.0,Kathmandu,Budhanilkantha,1347.609375,33000000.0,3.0,4.0,east,20.0
4820,1.0,Kathmandu,Panipokhari,1000.0,100000.0,2.0,2.0,west,20.0
4821,3.0,Kathmandu,Budhanilkantha,1775.421875,29000000.0,0.0,0.0,north east,20.0
4822,2.5, Bhaktapur,Balkot,1095.2,25000000.0,,,west,20.0
4823,2.0,Kathmandu,Budhanilkantha,5476.0,90000000.0,6.0,3.0,west,20.0
4824,2.5, Lalitpur,Imadol,1095.2,27500000.0,5.0,4.0,west,20.0
4825,2.5, Lalitpur,Imadol,1095.2,27000000.0,5.0,4.0,west,20.0
4826,1.0,Kathmandu,Ranibari,2738.0,44000000.0,3.0,1.0,east,20.0
4827,2.0,Kathmandu,Budhanilkantha,3165.8125,50000000.0,5.0,4.0,east,20.0
4828,,Kathmandu,Gothatar,2310.1875,36000000.0,0.0,0.0,south,20.0
4829,,Kathmandu,Budhanilkantha,21904.0,105000000.0,4.0,3.0,south,20.0
4830,,Kathmandu,Gothatar,2310.1875,36000000.0,0.0,0.0,south,20.0
4831,,Kathmandu,Pasikot,2566.875,36000000.0,0.0,0.0,east,20.0
4832,,Kathmandu,Panipokhari,2600.0,67500000.0,0.0,0.0,north,20.0
4833,3.0,Kathmandu,Budhanilkantha,2823.5625,40000000.0,5.0,5.0,east,20.0
4834,,Kathmandu,Gyaneshwor,21904.0,1200000.0,0.0,0.0,north east,20.0
4835,3.0,Kathmandu,Budhanilkantha,1711.25,29900000.0,7.0,6.0,south west,20.0
4836,3.0,Kathmandu,Naya Bazar,1026.75,40000000.0,3.0,4.0,east,20.0
4837,2.5, Lalitpur,Vinayak Colony,1471.675,51000000.0,4.0,2.0,west,20.0
4838,2.5, Lalitpur,Vinayak Colony,1471.675,51000000.0,4.0,3.0,west,20.0
4839,3.0, Kathmandu,Chabahil,1437.45,32000000.0,8.0,6.0,west,20.0
4840,3.0,Kathmandu,Budhanilkantha,2652.4375,59000000.0,4.0,6.0,south east,20.0
4841,3.0,Kathmandu,Budhanilkantha,2139.0625,32000000.0,4.0,6.0,north,20.0
4842,3.0,Kathmandu,Budhanilkantha,2738.0,45000000.0,5.0,7.0,south east,20.0
4843,3.0,Kathmandu,Budhanilkantha,2823.5625,58000000.0,9.0,4.0,east,20.0
4844,3.0,Kathmandu,Budhanilkantha,2738.0,52500000.0,5.0,5.0,south east,20.0
4845,2.5, Lalitpur,Nakhipot,1437.45,32000000.0,5.0,4.0,west,20.0
4846,,Kathmandu,Pasikot,3422.5,32000000.0,0.0,0.0,south west,20.0
4847,3.5, Kathmandu,Battisputali,1437.45,33000000.0,6.0,,west,20.0
4848,3.0,Kathmandu,Budhanilkantha,2738.0,57500000.0,4.0,5.0,south west,20.0
4849,2.5, Lalitpur,Dholahiti,1369.0,27500000.0,4.0,4.0,west,20.0
4850,2.5, Lalitpur,Lamatar,1369.0,15500000.0,3.0,2.0,west,20.0
4851,3.5, Kathmandu,Manabahadur Marga,1369.0,35000000.0,5.0,6.0,west,20.0
4852,2.5, Kathmandu,Phutung,1369.0,29900000.0,4.0,4.0,west,20.0
4853,3.5, Lalitpur,Dhapakhel,1369.0,38000000.0,,,west,20.0
4854,3.0,Kathmandu,Budhanilkantha,2738.0,42000000.0,5.0,5.0,east,20.0
4855,,Kathmandu,Old Baneshwor,3165.8125,60000000.0,6.0,3.0,south,20.0
4856,3.0,Kathmandu,Budhanilkantha,7187.25,160000000.0,6.0,6.0,east,20.0
4857,4.0,Kathmandu,Budhanilkantha,7187.25,160000000.0,10.0,10.0,east,20.0
4858,3.0,Kathmandu,Budhanilkantha,6502.75,55000000.0,5.0,6.0,south,20.0
4859,,Kathmandu,Pasikot,1882.375,28500000.0,6.0,6.0,south east,20.0
4860,3.0,Kathmandu,Maharajgunj,3080.25,67500000.0,5.0,5.0,south east,20.0
4861,3.0,Kathmandu,Pasikot,1369.0,30000000.0,5.0,4.0,west,20.0
4862,2.5, Lalitpur,Thado Dhunga,3080.25,77500000.0,5.0,4.0,south west,20.0
4863,3.0,Kathmandu,Budhanilkantha,1775.421875,29000000.0,0.0,0.0,north east,20.0
4864,3.0,Kathmandu,Ramkot,1326.21875,19000000.0,4.0,3.0,east,20.0
4865,,Kathmandu,Pepsicola,1340.0,15200000.0,4.0,2.0,south,20.0
4866,2.5,Kathmandu,Budhanilkantha,6074.9375,110000000.0,4.0,6.0,south east,20.0
4867,2.0,Kathmandu,Budhanilkantha,2139.0625,36500000.0,5.0,4.0,east,20.0
4868,4.0,Kathmandu,Chabahil,1112.3125,25000000.0,6.0,4.0,east,20.0
4869,2.5, Lalitpur,Thaiba,1779.7,50000000.0,4.0,3.0,south west,20.0
4870,3.0,Kathmandu,Chabahil,1796.8125,35000000.0,10.0,4.0,west,20.0
4871,,Kathmandu,Ramkot,1711.25,17500000.0,4.0,2.0,north east,20.0
4872,2.0,Kathmandu,Golfutar,3080.25,55000000.0,4.0,4.0,south east,20.0
4873,5.5, Kathmandu,Baluwatar,2738.0,170000000.0,,8.0,south west,20.0
4874,,Kathmandu,Pepsicola,4791.5,38000.0,0.0,0.0,east,20.0
4875,3.0, Kathmandu,Budhanilkantha,2738.0,68000000.0,5.0,6.0,south west,20.0
4876,3.5, Kathmandu,Budhanilkantha,2566.875,55000000.0,7.0,8.0,south west,20.0
4877,2.0,Kathmandu,Golfutar,2395.75,35000000.0,4.0,4.0,east,20.0
4878,3.0,Kathmandu,Golfutar,2053.5,45000000.0,0.0,4.0,east,20.0
4879,6.0,Kathmandu,Pepsicola,1336.0,11000000.0,3.0,2.0,north west,20.0
4880,,Kathmandu,Chabahil,1400.0,2000000.0,0.0,0.0,east,20.0
4881,2.0,Kathmandu,Golfutar,6502.75,102500000.0,5.0,0.0,east,20.0
4882,1.0, Lalitpur,Hattiban,3080.25,38000000.0,2.0,2.0,south west,20.0
4883,2.5, Lalitpur,Bhaisepati,1711.25,55000000.0,4.0,5.0,south west,20.0
4884,3.5, Kathmandu,Basundhara,4107.0,92000000.0,7.0,6.0,south west,20.0
4885,,Kathmandu,Ranibari,11636.5,220000000.0,0.0,0.0,south,20.0
4886,2.0,Kathmandu,Budhanilkantha,2738.0,65000000.0,5.0,4.0,east,20.0
4887,3.5, Bhaktapur,Suryabinayak,1026.75,20000000.0,,,west,20.0
4888,2.0,Kathmandu,Budhanilkantha,5818.25,60000000.0,5.0,5.0,east,20.0
4889,,Kathmandu,Budhanilkantha,2738.0,47500000.0,5.0,4.0,east,20.0
4890,2.5, Lalitpur,Bhaisepati,1711.25,36000000.0,7.0,7.0,south west,20.0
4891,2.0,Kathmandu,Budhanilkantha,8898.5,130000000.0,6.0,7.0,north,20.0
4892,2.5, Kathmandu,Dhapasi,1026.75,12000000.0,,,west,20.0
4893,3.5, Lalitpur,Imadol,1026.75,27500000.0,5.0,3.0,west,20.0
4894,,Kathmandu,Raniban,10609.75,120000000.0,0.0,0.0,west,20.0
4895,2.5, Kathmandu,Gothatar,2053.5,40000000.0,4.0,3.0,south west,20.0
4896,2.5, Lalitpur,Harisiddhi,1026.75,27000000.0,4.0,4.0,west,20.0
4897,5.0,Kathmandu,Gongabu,1711.25,90000000.0,31.0,4.0,east,20.0
4898,3.0,Kathmandu,Budhanilkantha,10952.0,200000.0,5.0,4.0,east,20.0
4899,3.0,Kathmandu,Budhanilkantha,1347.609375,33000000.0,3.0,4.0,east,20.0
4900,4.0,Kathmandu,Pepsicola,1112.3125,22200000.0,10.0,3.0,east,20.0
4901,2.0, Kathmandu,Banasthali,3490.95,62500000.0,,,south west,21.0
4902,2.5, Kathmandu,Grande Villa,1779.7,53500000.0,5.0,5.0,,21.0
4903,2.5,Kathmandu,Budhanilkantha,1925.15,32000000.0,6.0,4.0,north east,21.0
4904,2.0,Lalitpur,Thasikhel,1369.0,46500000.0,0.0,0.0,east,21.0
4905,2.0,Lalitpur,Thasikhel,1369.0,46500000.0,0.0,0.0,east,21.0
4906,,Kathmandu,Hattigauda,8214.0,95000000.0,5.0,4.0,east,22.0
4907,2.0,Kathmandu,Budhanilkantha,2395.75,57500000.0,4.0,5.0,east,22.0
4908,,Kathmandu,Kalanki,1240.65625,50000000.0,0.0,0.0,west,22.0
4909,,Lalitpur,Tangal,278.07,70000000.0,5.0,,east,22.0
4910,,Kathmandu,Budhanilkantha,1796.8125,26000000.0,3.0,3.0,south,22.0
4911,3.0,Kathmandu,Gaurighat,2053.5,40000000.0,0.0,4.0,south east,22.0
4912,4.0,Kathmandu,Nainatole,3593.62,60000000.0,5.0,2.5,north east,22.0
4913,3.0,Kathmandu,Dallu,11208.6875,278375000.0,0.0,0.0,west,22.0
4914,3.0,Lalitpur,Hattiban - 28,2224.62,29000000.0,5.0,2.5,north,22.0
4915,4.0,Kathmandu,Budhanilkantha,16428.0,550000.0,24.0,0.0,east,22.0
4916,,Kathmandu,Balaju,1369.0,22000000.0,0.0,0.0,south,22.0
4917,,Lalitpur,Kumaripati,1711.25,76000000.0,0.0,0.0,south east,22.0
